image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2363201,bushes behind a fence with trees that have leaves,6,4,2,0,2,"['bushes behind a mole with trees that have leaves', 'bushes behind a fence with trees that have root', 'fern behind a fence with trees that have leaves', 'bushes behind a fence with trees that have head', 'bushes behind a fence with bush that have leaves']",0.0,0.0,453.0,270.0
2363216,a shoe and nails with a person resting on the nails.,6,3,3,0,1,"['a carpet and nails with a person resting on the nails.', 'a boot and nails with a person resting on the nails.', 'a shoe and nails with a charm resting on the nails.', 'a shoe and hair with a person resting on the nails.', 'a shoe and nails with a catch resting on the nails.']",80.0,2.0,419.0,286.0
2363227,boy wearing a sweatshirt in a group with a woman,6,4,2,0,2,"['woman wearing a sweatshirt in a group with a woman', 'boy weararoundg a sweatshirt in a group with a woman', 'boy wearing a sweatshirt in a group with a boy', 'man wearing a sweatshirt in a group with a woman', 'boy wearing a sweatshirt in a group with a girl']",57.0,143.0,197.0,219.0
2363231,a ship with levels and water below a mountain,6,4,2,0,2,"['a capsule with levels and water below a mountain', 'a ship with levels and oxygen below a mountain', 'a yacht with levels and water below a mountain', 'a ship with levels and air below a mountain', 'a ship with levels and water below a ridge']",3.0,12.0,496.0,362.0
2363244,"a bag on a counter, and a bottle with water",6,4,2,0,2,"['a bag under a counter, and a bottle with water', 'a bag on a counter, and a pot with water', 'a glass on a counter, and a bottle with water', 'a bag on a counter, and a bottle with atmosphere', 'a bag on a counter, and a bottle with soda']",0.0,60.0,481.0,271.0
2363251,frame hanging on wall with painting in it,6,4,2,0,2,"['frame hanging on deck with painting in it', 'frame hanging on bar with painting in it', 'frame hanging on wall with view in it', 'rack hanging on wall with painting in it', 'walker hanging on wall with painting in it']",156.0,34.0,215.0,225.0
2363262,a building with a canopy and a window above a girl,6,4,2,0,2,"['a building with a door and a window above a girl', 'a building with a canopy and a window above a wife', 'a building with a canopy and a frame above a girl', 'a building with a canopy and a window in a girl', 'a building with a canopy and a window above a name']",11.0,1.0,307.0,355.0
2363286,a cow in the grass with trees behind it,6,3,3,0,1,"['a cow in the pea with trees behind it', 'a bullock in the grass with trees behind it', 'a cow in the grass with bush behind it', 'a cow over the grass with trees behind it', 'a cow in the sugarcane with trees behind it']",12.0,47.0,391.0,225.0
2363294,wire strung buildings and another wire strung buildings,6,4,2,0,2,"{'wire strung top and another wire strung buildings', 'wire strung nets and another wire strung buildings', 'wire strung sides and another wire strung buildings', 'wire strung well and another wire strung buildings', 'chain strung buildings and another wire strung buildings'}",2.0,0.0,496.0,331.0
2363302,a sign on a window and a door on a house,6,4,2,0,2,"['a sign on a window and a bar on a house', 'a sign on a frame and a door on a house', 'a sign on a window and a door on a box', 'a file on a window and a door on a house', 'a sign inside a window and a door on a house']",0.0,10.0,369.0,427.0
2363309,a zebra with a stripe and bushes behind it,6,4,2,0,2,"['a zebra with a stripe and ginger behind it', 'a ass with a stripe and bushes behind it', 'a horse with a stripe and bushes behind it', 'a zebra with a trim and bushes behind it', 'a zebra with a frog and bushes behind it']",0.0,2.0,330.0,460.0
2363316,a pizza with pepperoni and cheese,6,3,3,0,1,"['a salad with pepperoni and cheese', 'a pizza with pepperoni and chocolate', 'a pizza with pepperoni and produce', 'a pizza with pepperacrossi and cheese', 'a pizza with steak and cheese']",62.0,72.0,395.0,391.0
2363327,a man next to a bus and another bus with a wheel,6,4,2,0,2,"['a man next to a bus and another bus with a clip', 'a man next to a bus and another bus with a gun', 'a man next to a sedan and another bus with a wheel', 'a man next to a rocket and another bus with a wheel', 'a girl next to a bus and another bus with a wheel']",6.0,51.0,353.0,415.0
2363328,kiteboarder with a surfboard and kite in the sky,6,4,2,0,2,"['kiteboarder with a hawk and kite in the sky', 'kiteboarder with a head and kite in the sky', 'giroboarder with a surfboard and kite in the sky', 'kiteboarder with a surfboard and kite over the sky', 'kiteboarder with a surfboard and kite in the breath']",57.0,38.0,315.0,236.0
2363329,a train with a window and a lampstand near the railine,6,4,2,0,2,"['a train with a window and a lampstand across the railine', 'a train with a grill and a lampstand near the railine', 'a train wmathematicsh a window and a lampstand near the railine', 'a train whistoryh a window and a lampstand near the railine', 'a craft with a window and a lampstand near the railine']",70.0,27.0,345.0,293.0
2363343,a sticker on a window2 with letters,6,4,2,0,2,"['a sticker under a window2 with letters', 'a sticker below a window2 with letters', 'a sticker on a window2 with fashion', 'a beard on a window2 with letters', 'a sticker on a horse2 with letters']",1.0,1.0,492.0,329.0
2363346,boxes in an office with a door behind a man,6,4,2,0,2,"['boxes under an office with a door behind a man', 'boxes in an office with a door behind a case', 'boxes in an office with a door behind a computer', 'boxes in an office with a bar behind a man', 'boxes in an outlet with a door behind a man']",1.0,2.0,344.0,482.0
2363361,player holding bat in hand with shirt,6,4,2,0,2,"['man holding bat in hand with shirt', 'player holding bat in hand with hose', 'player holding buck in hand with shirt', 'player holdoverg bat in hand with shirt', 'player holding bat in hand with cap']",78.0,20.0,223.0,410.0
2363373,a skater wearing shoes with their arm up on a ramp,6,4,2,0,2,"['a skater wearing shoes with their arm up on a balance', 'a runner wearing shoes with their arm up on a ramp', 'a skater wearing shoes with their leg up on a ramp', 'a skater wearing heat with their arm up on a ramp', 'a skater wearing shoes with their arm up on a wedge']",97.0,31.0,187.0,260.0
2363386,cords coming out of a hole in a conference table with a tree behind it,6,4,2,0,2,"['cords coming out of a crack in a conference table with a tree behind it', 'white coming out of a hole in a conference table with a tree behind it', 'cords coming out of a pocket in a conference table with a tree behind it', 'shorts coming out of a hole in a conference table with a tree behind it', 'cords coming out of a hole in a conference table with a banana behind it']",0.0,0.0,498.0,388.0
2363396,a mushroom in a salad and a tomato in a bowl,6,4,2,0,2,"['a mushroom in a bite and a tomato in a bowl', 'a mushroom near a salad and a tomato in a bowl', 'a mushroom over a salad and a tomato in a bowl', 'a mushroom in a salad and a tomato in a bath', 'a mushroom in a salad and a tomato in a bottle']",4.0,102.0,214.0,238.0
2363401,car on tracks with smokestack on top,6,4,2,0,2,"['car on bottom with smokestack on top', 'car on fields with smokestack on top', 'car inside tracks with smokestack on top', 'car on side with smokestack on top', 'car on tops with smokestack on top']",1.0,330.0,261.0,167.0
2363405,a person at a table with plates to the left and a tortilla on the table,6,4,2,0,2,"['a persunder at a table with plates to the left and a tortilla on the table', 'a host at a table with plates to the left and a tortilla on the table', 'a person at a table with third to the left and a tortilla on the table', 'a person at a table with plates to the left and a snap on the table', 'a persacross at a table with plates to the left and a tortilla on the table']",240.0,41.0,259.0,291.0
2363415,a person on a bicycle with an umbrella with a pattern,6,4,2,0,2,"['a person on a bicycle with an umbrella with a hand', 'a persbelow on a bicycle with an umbrella with a pattern', 'a persinside on a bicycle with an umbrella with a pattern', 'a person on a tray with an umbrella with a pattern', 'a person on a cart with an umbrella with a pattern']",207.0,2.0,292.0,371.0
2363423,man flying a kite with a tail in the sky,6,4,2,0,2,"['catch flying a kite with a tail in the sky', 'man flying a giro with a tail in the sky', 'man flying a kite with a lens in the sky', 'man flying a kite with a face in the sky', 'man flying a kite with a tail in the breath']",43.0,24.0,455.0,281.0
2363432,flowers on top of wall with marks on court,6,4,2,0,2,"['flowers under top of wall with marks on court', 'flowers on top of wall with ignore on court', 'flowers on top of wall with marks on section', 'flowers on top of plant with marks on court', 'flowers on top of tombstone with marks on court']",1.0,5.0,437.0,278.0
2363433,a napkin on a table and a plate on another table,6,4,2,0,2,"['a napkin inside a table and a plate on another table', 'a slip on a table and a plate on another table', 'a napkin on a line and a plate on another table', 'a napkin on a table and a third on another table', 'a napkin below a table and a plate on another table']",109.0,62.0,211.0,267.0
2363434,boy brushing teeth with toothbrush in mouth,6,4,2,0,2,"['boy brusharoundg teeth with toothbrush in mouth', 'boy brushing teeth with chalk in mouth', 'boy brushing teeth with pencil in mouth', 'boy brushbelowg teeth with toothbrush in mouth', 'boy brushing teeth with toothbrush in beak']",88.0,21.0,280.0,365.0
2363439,a building made of bricks with an entrance and a cross,6,4,2,0,2,"['a porch made of bricks with an entrance and a cross', 'a building made of stone with an entrance and a cross', 'a building made of bricks with an shaft and a cross', 'a complex made of bricks with an entrance and a cross', 'a building made of bricks with an entrance and a bridge']",1.0,5.0,372.0,493.0
2363459,the name on the building is 'door on building',6,3,3,0,1,"[""the name across the building is 'door on building'"", ""the name under the building is 'door on building'"", ""the name on the building is 'wall on building'"", ""the name on the building is 'hatch on building'"", ""the sign on the building is 'door on building'""]",211.0,96.0,173.0,275.0
2363461,noodles on a counter and a pot on another counter,6,4,2,0,2,"['vegetable on a counter and a pot on another counter', 'noodles on a counter and a bottle on another counter', 'noodles on a counter and a pan on another counter', 'noodles on a bed and a pot on another counter', 'noodles on a couch and a pot on another counter']",112.0,111.0,387.0,212.0
2363471,a lettuce and tomato sandwich and another sandwich,6,4,2,0,2,"['a money and tomato sandwich and another sandwich', 'a lettuce and mustard sandwich and another sandwich', 'a lettuce and bean sandwich and another sandwich', 'a lettuce and tomato crisp and another sandwich', 'a cash and tomato sandwich and another sandwich']",88.0,122.0,326.0,219.0
2363479,clouds in the sky and water reflecting the sky,6,4,2,0,2,"['life in the sky and water reflecting the sky', 'energy in the sky and water reflecting the sky', 'clouds in the sky and atmosphere reflecting the sky', 'clouds in the neon and water reflecting the sky', 'clouds in the sky and soda reflecting the sky']",0.0,0.0,498.0,271.0
2363483,trees along the side of tracks with a train coming with its head lights on,6,4,2,0,2,"['simple along the side of tracks with a train coming with its head lights on', 'dock along the side of tracks with a train coming with its head lights on', 'trees along the side of route with a train coming with its head lights on', 'trees along the side of tracks with a shuttle coming with its head lights on', 'trees along the side of tracks with a rocket coming with its head lights on']",171.0,1.0,325.0,331.0
2363504,"there is an oven with a shadow on the wall, and the wall is behind the oven.",6,3,3,0,1,"['there is an oven with a shadow on the head, and the wall is behind the oven.', 'there is an oven with a shadow on the rim, and the wall is behind the oven.', 'there is an oven with a shadow under the wall, and the wall is behind the oven.', 'there is an stove with a shadow on the wall, and the wall is behind the oven.', 'there is an refrigerator with a shadow on the wall, and the wall is behind the oven.']",2.0,3.0,496.0,368.0
2363511,a glass sitting on a table top with a plate on the table,6,4,2,0,2,"['a glass sitting on a table top with a third on the table', 'a glass sitting below a table top with a plate on the table', 'a plastic sitting on a table top with a plate on the table', 'a liquid sitting on a table top with a plate on the table', 'a glass sitting on a row top with a plate on the table']",2.0,1.0,496.0,371.0
2363514,man cooking with boy; button sewn on shirt,6,4,2,0,2,"['man cooking with boy; tie sewn on shirt', 'man cooking with boy; button sewn on hood', 'man cooking with girl; button sewn on shirt', 'child cooking with boy; button sewn on shirt', 'man cooking with boy; lock sewn on shirt']",1.0,8.0,324.0,491.0
2363518,garbage between paper rolls. brick behind garbage. there is a dispenser.,6,4,2,0,2,"['garbage between paper rolls. paper behind garbage. there is a dispenser.', 'garbage between paper rolls. litter behind garbage. there is a dispenser.', 'garbage between paper rolls. brick behind garbage. there is a line.', 'cardboard between paper rolls. brick behind garbage. there is a dispenser.', 'cement between paper rolls. brick behind garbage. there is a dispenser.']",124.0,68.0,320.0,282.0
2363523,man with shirt and jeans obscuring face,6,4,2,0,2,"['man with hat and jeans obscuring face', 'man with shirt and shorts obscuring face', 'man with shirt and jeans obscuring style', 'man with shirt and jeans obscuring back', 'red with shirt and jeans obscuring face']",262.0,90.0,172.0,237.0
2363524,a tree on a sidewalk and a bus on a street,6,4,2,0,2,"['a tree below a sidewalk and a bus on a street', 'a tree on a sidewalk and a bus on a motorway', 'a tree on a sidewalk and a bus on a freeway', 'a mint on a sidewalk and a bus on a street', 'a tree on a boardwalk and a bus on a street']",12.0,10.0,273.0,382.0
2363533,a cup with a lid and a straw sticking out.,6,3,3,0,1,"['a cup with a lid and a straw sticknearg out.', 'a cup with a lid and a straw stickunderg out.', 'a box with a lid and a straw sticking out.', 'a cup with a lid and a smoke sticking out.', 'a bowl with a lid and a straw sticking out.']",235.0,14.0,156.0,276.0
2363547,a banner above a store with a word on it,6,4,2,0,2,"['a banner above a plaza with a word on it', 'a banner above a store with a sign on it', 'a banner above a store with a sound on it', 'a banner above a store with a word under it', 'a arms above a store with a word on it']",6.0,85.0,333.0,405.0
2363549,people crossing the road and a street post in the road,6,4,2,0,2,"['people crossaroundg the road and a street post in the road', 'sign crossing the road and a street post in the road', 'people crossing the lane and a street post in the road', 'community crossing the road and a street post in the road', 'people crossunderg the road and a street post in the road']",0.0,100.0,498.0,379.0
2363551,garffiti on a wall and a wall behind a fence,6,4,2,0,2,"['garffiti on a wall and a wall behind a plug', 'garffiti on a bar and a wall behind a fence', 'garffiti under a wall and a wall behind a fence', 'garffiti across a wall and a wall behind a fence', 'garffiti on a screen and a wall behind a fence']",1.0,2.0,497.0,293.0
2363557,man lying on surf board with ripples across the water,6,4,2,0,2,"['girl lying on surf board with ripples across the water', 'man lying on surf board with tsunami across the water', 'man lying on surf board with ripples over the water', 'man lying on surf board with ripples across the rubber', 'man lying on surf board with ripples across the air']",5.0,4.0,485.0,253.0
2363562,containers on top of tray and wine bottle on top of table,6,4,2,0,2,"['bed on top of tray and wine bottle on top of table', 'containers on top of pot and wine bottle on top of table', 'containers on top of tray and wine bottle on top of bouquet', 'containers on top of tray and wine bottle on top of spray', 'bowl on top of tray and wine bottle on top of table']",1.0,0.0,332.0,498.0
2363564,bed on beach with ocean beside it,6,3,3,0,1,"['bench on beach with ocean beside it', 'lounge on beach with ocean beside it', 'bed on beach with waterfall beside it', 'bed across beach with ocean beside it', 'bed on floor with ocean beside it']",3.0,7.0,496.0,367.0
2363566,boy sitting on chair with plate in front of him and the chair behind him,6,3,3,0,1,"{'boy sitting on chair with third in front of him and the chair behind him', 'man sitting on chair with plate in front of him and the chair behind him', 'victor sitting on chair with plate in front of him and the chair behind him', 'boy sitting on bench with plate in front of him and the chair behind him', 'boy sitting on stool with plate in front of him and the chair behind him'}",15.0,23.0,213.0,228.0
2363572,a hill of snow with a flag on it,6,3,3,0,1,"['a hill of snow with a flag across it', 'a hill of snow with a flag below it', 'a hill of hail with a flag on it', 'a fall of snow with a flag on it', 'a hill of air with a flag on it']",34.0,255.0,296.0,178.0
2363572,a man in a jacket and a board in the sky,6,4,2,0,2,"['a man in a jacket and a jury in the sky', 'a man in a jacket and a board in the breath', 'a man in a mantle and a board in the sky', 'a man above a jacket and a board in the sky', 'a girl in a jacket and a board in the sky']",1.0,2.0,329.0,285.0
2363584,shrubbery with leaves and background behind slab,6,4,2,0,2,"['shrubbery with leaves and nature behind slab', 'shrubbery with leaves and background behind building', 'shrubbery with cup and background behind slab', 'shrubbery with leaves and space behind slab', 'shrubbery with stem and background behind slab']",1.0,1.0,330.0,497.0
2363607,zebra in a field with hair on its heads,6,4,2,0,2,"['zebra in a field with hair on its tail', 'zebra in a field with plumage on its heads', 'zebra in a bush with hair on its heads', 'ass in a field with hair on its heads', 'zebra in a field with hair across its heads']",4.0,4.0,426.0,336.0
2363617,"a water pitcher on top of a table, and a basin near a basket.",6,4,2,0,2,"['a water pitcher on top of a table, and a basin near a bowl.', 'a water pitcher on top of a table, and a basin in a basket.', 'a water pitcher on top of a head, and a basin near a basket.', 'a water pitcher on top of a table, and a basin over a basket.', 'a water pitcher on top of a table, and a bucket near a basket.']",0.0,168.0,325.0,205.0
2363652,man playing tennis on a tennis court with a racket,6,4,2,0,2,"['man playoverg tennis on a tennis court with a racket', 'man playing badminton on a tennis court with a racket', 'man playing volleyball on a tennis court with a racket', 'man playing tennis on a tennis court with a thunder', 'man playing tennis on a tennis court with a scratch']",34.0,23.0,448.0,344.0
2363660,soup under broccoli and food on plate,6,4,2,0,2,"['soup under broccoli and jelly on plate', 'soup under broccoli and food across plate', 'soup at broccoli and food on plate', 'soup under broccoli and food on third', 'soup under broccoli and glass on plate']",0.0,36.0,346.0,421.0
2363673,seagull with head and tail with a spot,6,4,2,0,2,"['seagull with head and chest with a spot', 'seagull with wing and tail with a spot', 'seagull with head and throat with a spot', 'seagull with tail and tail with a spot', 'seagull with head and tail with a bottom']",40.0,72.0,284.0,260.0
2363683,girl eating cake with hair on head,6,4,2,0,2,"['girl eating cake with cork on head', 'girl eating cake with hair on band', 'girl eating cake with hair across head', 'girl eating bed with hair on head', 'girl eating cake with skin on head']",3.0,3.0,329.0,491.0
2363686,"dessert sitting on a table, and desserts in the background",6,4,2,0,2,"['dessert sitting on a table, and breakfast in the background', 'cake sitting on a table, and desserts in the background', 'dessert sitting on a table, and desserts in the past', 'tea sitting on a table, and desserts in the background', 'dessert sitting on a column, and desserts in the background']",0.0,13.0,499.0,319.0
2363691,a letter on a sign and a number on another sign,6,4,2,0,2,"['a scene on a sign and a number on another sign', 'a letter on a sign and a distance on another sign', 'a letter on a pro and a number on another sign', 'a letter below a sign and a number on another sign', 'a letter under a sign and a number on another sign']",0.0,0.0,433.0,332.0
2363697,a tray with an edge on a table with a shadow,6,4,2,0,2,"['a tray with an edge on a column with a shadow', 'a tray with an tip on a table with a shadow', 'a tray with an edge below a table with a shadow', 'a boat with an edge on a table with a shadow', 'a shoe with an edge on a table with a shadow']",13.0,227.0,317.0,263.0
2363703,a window in the living room and a chair in front of a window,6,4,2,0,2,"['a window in the living room and a bench in front of a window', 'a wunderdow in the living room and a chair in front of a window', 'a window in the living room and a sofa in front of a window', 'a wbelowdow in the living room and a chair in front of a window', 'a rack in the living room and a chair in front of a window']",22.0,23.0,452.0,338.0
2363704,a rack with towels and a robe hanging from the rack,6,4,2,0,2,"['a rack with tie and a robe hanging from the rack', 'a foundation with towels and a robe hanging from the rack', 'a rack with lining and a robe hanging from the rack', 'a frame with towels and a robe hanging from the rack', 'a rack with towels and a shirt hanging from the rack']",168.0,61.0,330.0,197.0
2363719,door on a building and stones on another building,6,4,2,0,2,"['door under a building and stones on another building', 'door on a corner and stones on another building', 'hatch on a building and stones on another building', 'door on a wall and stones on another building', 'door below a building and stones on another building']",4.0,0.0,494.0,370.0
2363739,a surface of a court with a border and another court,6,4,2,0,2,"['a creation of a court with a border and another court', 'a surface of a court with a pole and another court', 'a surface of a chamber with a border and another court', 'a construction of a court with a border and another court', 'a surface of a court with a limit and another court']",2.0,5.0,496.0,322.0
2363761,a child with fingernails and a spoon in a bowl.,6,4,2,0,2,"['a student with fingernails and a spoon in a bowl.', 'a child with facrossgernails and a spoon in a bowl.', 'a child with fundergernails and a spoon in a bowl.', 'a child with talon and a spoon in a bowl.', 'a child with fingernails and a stick in a bowl.']",1.0,1.0,431.0,464.0
2363769,a teddy bear with a book in front of it and an ear on it,6,3,3,0,1,"['a teddy bear with a printing in front of it and an ear on it', 'a teddy bnipple with a book in front of it and an ear on it', 'a teddy bear with a book in fracrosst of it and an ear on it', 'a teddy bear with a book in frbelowt of it and an ear on it', 'a teddy bmember with a book in front of it and an ear on it']",85.0,59.0,364.0,224.0
2363781,man with head and shadow on court,6,4,2,0,2,"['man with head and shadow on council', 'man with tail and shadow on court', 'head with head and shadow on court', 'man with head and shadow inside court', 'man with head and shadow across court']",33.0,14.0,279.0,304.0
2363785,bowl of fries in front of paper,6,4,2,0,2,"['bowl of fries in backside of paper', 'bowl of fries in front of water', 'tray of fries in front of paper', 'bottle of fries in front of paper', 'bowl of paddy in front of paper']",3.0,32.0,234.0,205.0
2363793,design on pillow and blanket,6,3,3,0,1,"['building on pillow and blanket', 'design on panel and blanket', 'design on rat and blanket', 'composition on pillow and blanket', 'design on pillow and patch']",135.0,130.0,331.0,202.0
2363794,the floor has tile2 and the room has a floor.,6,4,2,0,2,"['the floor lack tile2 and the room has a floor.', 'the floor refuse tile2 and the room has a floor.', 'the platform has tile2 and the room has a floor.', 'the floor has six2 and the room has a floor.', 'the beam has tile2 and the room has a floor.']",1.0,1.0,498.0,373.0
2363798,the trunk of a tree and a tree2 growing on the background,6,4,2,0,2,"['the trunk of a bush and a tree2 growing on the background', 'the trunk of a tree and a tree2 growing on the difference', 'the branch of a tree and a tree2 growing on the background', 'the trunk of a strawberry and a tree2 growing on the background', 'the trunk of a tree and a tree2 growing on the space']",2.0,1.0,482.0,373.0
2363801,a handle on a suitcase and a suitcase with flowers,6,4,2,0,2,"['a leaf on a suitcase and a suitcase with flowers', 'a handle on a imperial and a suitcase with flowers', 'a handle across a suitcase and a suitcase with flowers', 'a beam on a suitcase and a suitcase with flowers', 'a handle under a suitcase and a suitcase with flowers']",53.0,45.0,282.0,274.0
2363803,a man is surfing on a board with a palm tree in the background,6,3,3,0,1,"['a man is surfing on a arm with a palm tree in the background', 'a man is surfing on a jury with a palm tree in the background', 'a man is surfing inside a board with a palm tree in the background', 'a child is surfing on a board with a palm tree in the background', 'a man is surfing across a board with a palm tree in the background']",47.0,119.0,328.0,349.0
2363808,man with luggage in front of truck with tire,6,4,2,0,2,"['man with luggage in front of motorcycle with tire', 'man with luggage in front of truck with rim', 'passenger with luggage in front of truck with tire', 'man with bucket in front of truck with tire', 'man with luggage in front of truck with collar']",1.0,2.0,331.0,496.0
2363818,dog with an eye on its legs on the dirt ground,6,4,2,0,2,"['dog with an eye on its capacity on the dirt ground', 'dog with an eye across its legs on the dirt ground', 'dog with an stomach on its legs on the dirt ground', 'dog with an liver on its legs on the dirt ground', 'head with an eye on its legs on the dirt ground']",5.0,4.0,484.0,325.0
2363820,a dog with fur and an ear. there is a dish behind the dog,6,4,2,0,2,"['a dog with parchment and an ear. there is a dish behind the dog', 'a dog with fur and an stomach. there is a dish behind the dog', 'a dog with fur and an eye. there is a dish behind the dog', 'a dog with wool and an ear. there is a dish behind the dog', 'a dog with fur and an ear. there is a bar behind the dog']",100.0,59.0,308.0,193.0
2363828,a zebra and a zebra2 in a field with a tree,6,4,2,0,2,"['a zebra and a zebra2 in a village with a tree', 'a mule and a zebra2 in a field with a tree', 'a horse and a zebra2 in a field with a tree', 'a zebra and a zebra2 in a field with a strawberry', 'a zebra and a zebra2 in a field with a banana']",2.0,3.0,497.0,330.0
2363841,there is a kiwi and an orange on a bowl,6,3,3,0,1,"['there is a kiwi and an orange on a drum', 'there is a banana and an orange on a bowl', 'there is a kiwi and an orange on a plate', 'there is a kiwi and an mandarin on a bowl', 'there is a kiwi and an orange below a bowl']",40.0,94.0,337.0,328.0
2359305,"a vase with water and a flower in it, on a table",6,4,2,0,2,"['a vase with water and a flower around it, on a table', 'a vase with water and a flower in it, on a flank', 'a vase with rubber and a flower in it, on a table', 'a vase with water and a flower near it, on a table', 'a vase with water and a flower in it, on a column']",14.0,163.0,363.0,297.0
2359328,boy wearing shirt and glasses on face,6,4,2,0,2,"['boy wearing hat and glasses on face', 'boy wearing collar and glasses on face', 'boy wearing shirt and sword on face', 'kid wearing shirt and glasses on face', 'boy wearing shirt and glasses inside face']",1.0,5.0,333.0,368.0
2359353,man wearing a t-shirt with his hand on his hair,6,4,2,0,2,"['man wearing a t-shirt with his hand on his skin', 'man wearing a t-shirt with his hand on his stone', 'man wearing a vest with his hand on his hair', 'hunter wearing a t-shirt with his hand on his hair', 'man wearing a t-shirt with his mug on his hair']",0.0,0.0,329.0,497.0
2359366,fence next to road with pole in woods,6,4,2,0,2,"['railing next to road with pole in woods', 'fence next to road with pole in garden', 'fence next to door with pole in woods', 'fence next to road with track in woods', 'dam next to road with pole in woods']",0.0,0.0,498.0,294.0
2359393,food with bacon on a plate,6,3,3,0,1,"{'food with blade on a plate', 'glass with bacon on a plate', 'food with bacon on a third', 'plastic with bacon on a plate', 'food with chuck on a plate'}",130.0,86.0,368.0,287.0
2359425,cat with nose and whiskers on cat2,6,4,2,0,2,"['cat with nose and fur on cat2', 'dog with nose and whiskers on cat2', 'cat with nose and whiskers under cat2', 'cat with nose and whiskers below cat2', 'wolverine with nose and whiskers on cat2']",0.0,1.0,294.0,330.0
2359427,toppings on food in a box,6,4,2,0,2,"['toppings on food in a dish', 'spray on food in a box', 'toppings across food in a box', 'motif on food in a box', 'topparoundgs on food in a box']",35.0,44.0,461.0,262.0
2359427,two green peppers on a pizza,6,3,2,1,1,"['two green peppers across a pizza', 'two brown peppers on a pizza', 'two green pumpkins on a pizza', 'two green peppers on a cake', 'two green peppers on a barbecue']",256.0,107.0,240.0,179.0
2359450,a bus parked on a street with a bus next to a building,6,4,2,0,2,"['a bus parked on a freeway with a bus next to a building', 'a semi parked on a street with a bus next to a building', 'a train parked on a street with a bus next to a building', 'a bus parked on a street with a bus next to a road', 'a bus parked on a trail with a bus next to a building']",0.0,4.0,499.0,274.0
2359501,hat on head and name on photo,6,4,2,0,2,"['hat under head and name on photo', 'hat on chest and name on photo', 'hat on head and name on set', 'hat on face and name on photo', 'hat on head and name on work']",1.0,1.0,364.0,498.0
2359542,plane with propeller and word on it,6,4,2,0,2,"['chopper with propeller and word on it', 'plane with propeller and word inside it', 'helicopter with propeller and word on it', 'plane with cam and word on it', 'plane with propeller and word across it']",80.0,45.0,350.0,184.0
2359548,a skewer through a pickle2 and a pickle on a piece of bread,6,4,2,0,2,"['a bridge through a pickle2 and a pickle on a piece of bread', 'a skewer through a mole2 and a pickle on a piece of bread', 'a skewer through a pickle2 and a pickle below a piece of bread', 'a skewer through a marge2 and a pickle on a piece of bread', 'a hook through a pickle2 and a pickle on a piece of bread']",156.0,40.0,264.0,216.0
2359548,a pickle on a sandwich with cheese and bread,6,4,2,0,2,"['a pickle on a sandwich with milk and bread', 'a pickle on a stock with cheese and bread', 'a pickle across a sandwich with cheese and bread', 'a olive on a sandwich with cheese and bread', 'a pickle on a sandwich with cheese and stuffing']",101.0,139.0,392.0,242.0
2359556,a mirror on a motorcycle and a tire on a motorcycle2,6,4,2,0,2,"['a mirror on a tank and a tire on a motorcycle2', 'a mirror across a motorcycle and a tire on a motorcycle2', 'a shoe on a motorcycle and a tire on a motorcycle2', 'a mirror on a machine and a tire on a motorcycle2', 'a mirror on a motorcycle and a collar on a motorcycle2']",1.0,31.0,346.0,301.0
2359562,lady wearing a sweater in a shop with people,6,4,2,0,2,"['lady wearing a shirt in a shop with people', 'lady wearing a suit in a shop with people', 'lady wearing a sweater in a shop with voice', 'lady wearunderg a sweater in a shop with people', 'lady wearoverg a sweater in a shop with people']",3.0,4.0,480.0,361.0
2359798,airplane on fin with sky2 above it,6,4,2,0,2,"['airplane on one with sky2 above it', 'airplane on 1 with sky2 above it', 'balloon on fin with sky2 above it', 'drone on fin with sky2 above it', 'airplane under fin with sky2 above it']",56.0,0.0,395.0,216.0
2359798,engine on a plane and gear on another plane,6,4,2,0,2,"['engine under a plane and gear on another plane', 'engine on a helicopter and gear on another plane', 'trainer on a plane and gear on another plane', 'engine inside a plane and gear on another plane', 'engine on a chopper and gear on another plane']",54.0,78.0,389.0,207.0
2359827,there is broccoli and lettuce on a pillow on a table,6,4,2,0,2,"['there is broccoli and lettuce on a rat on a table', 'there is grass and lettuce on a pillow on a table', 'there is broccoli and cash on a pillow on a table', 'there is broccoli and lettuce on a pillow on a bank', 'there is violet and lettuce on a pillow on a table']",2.0,4.0,483.0,325.0
2359878,a plate with chives on a table with a table cloth,6,4,2,0,2,"['a plate with chives on a center with a table cloth', 'a third with chives on a table with a table cloth', 'a plate with garlic on a table with a table cloth', 'a plate with chives on a head with a table cloth', 'a plate with chives across a table with a table cloth']",0.0,3.0,499.0,370.0
2359888,truck with rear and plate by window,6,4,2,0,2,"['bike with rear and plate by window', 'truck with bank and plate by window', 'truck with rear and third by window', 'car with rear and plate by window', 'truck with rear and plate by case']",24.0,142.0,230.0,174.0
2359893,snow covering the ground with a banner beside a slope,6,4,2,0,2,"['frost covering the ground with a banner beside a slope', 'snow covering the ground with a bearing beside a slope', 'snow covering the ground with a arms beside a slope', 'snow covering the property with a banner beside a slope', 'rainfall covering the ground with a banner beside a slope']",0.0,0.0,332.0,499.0
