image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2363066,a bottle and two other objects on a counter in front of a sink and mirror,10,5,4,1,1,"['a bottle and two other objects on a counter in front of a mirror and sink', 'a mirror and two other objects on a counter in front of a sink and bottle', 'a bottle and two other objects on a mirror in front of a sink and counter', 'a counter and two other objects on a bottle in front of a sink and mirror', 'a sink and two other objects on a counter in front of a bottle and mirror']",27.0,0.0,441.0,443.0
2363068,"boy wearing a shirt with letters on it, and a helmet with a strap",10,5,5,0,2,"['helmet wearing a shirt with letters on it, and a boy with a strap', 'letters wearing a shirt with boy on it, and a helmet with a strap', 'boy wearing a shirt with helmet on it, and a letters with a strap', 'boy wearing a strap with letters on it, and a helmet with a shirt', 'strap wearing a shirt with letters on it, and a helmet with a boy']",72.0,2.0,187.0,278.0
2363068,skateboard with front wheel and letters on a shirt being carried by a guy,10,5,4,1,1,"['skateboard with front wheel and guy on a shirt being carried by a letters', 'skateboard with front shirt and letters on a wheel being carried by a guy', 'guy with front wheel and letters on a shirt being carried by a skateboard', 'skateboard with front guy and letters on a shirt being carried by a wheel', 'shirt with front wheel and letters on a skateboard being carried by a guy']",276.0,1.0,223.0,279.0
2363070,"tag attached to a bear, and a number on the foot of another bear",10,6,4,0,2,"['tag on a bear, and a number attached to the foot of another bear', 'tag attached to a number, and a bear on the foot of another number', 'tag attached to a foot, and a number on the bear of another foot', 'number attached to a bear, and a tag on the foot of another bear', 'foot attached to a bear, and a number on the tag of another bear']",0.0,3.0,374.0,496.0
2363075,"a light on a wall, a small table by the tv, and a phone on the small table",10,5,3,2,2,"['a light on a phone, a small table by the tv, and a wall on the small table', 'a light on a wall, a small phone by the tv, and a table on the small phone', 'a light on a table, a small wall by the tv, and a phone on the small wall', 'a light on a wall, a small tv by the table, and a phone on the small tv', 'a table on a wall, a small light by the tv, and a phone on the small light']",37.0,12.0,461.0,248.0
2363095,"orange and oranges on a tree with branches, which has a ring of oranges",10,5,5,0,1,"['ring and oranges on a tree with branches, which has a orange of rings', 'tree and trees on a orange with branches, which has a ring of trees', 'oranges and orangess on a tree with branches, which has a ring of orangess', 'orange and ring on a tree with branches, which has a oranges of ring', 'branches and branchess on a tree with orange, which has a ring of branchess']",13.0,17.0,466.0,471.0
2363106,"rock, tiles, and mirror on a wall in a bathroom with light",10,6,4,0,2,"['bathroom, tiles, and mirror on a wall in a rock with light', 'rock, mirror, and tiles on a wall in a bathroom with light', 'light, tiles, and mirror on a wall in a bathroom with rock', 'rock, tiles, and light on a wall in a bathroom with mirror', 'wall, tiles, and mirror on a rock in a bathroom with light']",0.0,1.0,500.0,371.0
2363112,"rope attached to a surfboard with another fin, and a man carrying the surfboard. there is a logo on the bottom of the surfboard",10,6,4,0,2,"['man attached to a surfboard with another fin, and a rope carrying the surfboard. there is a logo on the bottom of the surfboard', 'rope carrying a surfboard with another fin, and a man attached to the surfboard. there is a logo on the bottom of the surfboard', 'rope attached to a surfboard with another fin, and a man on bottom of the surfboard. there is a logo on the bottom of the surfboard', 'rope attached to a logo with another fin, and a man carrying the surfboard. there is a surfboard on the bottom of the logo', 'rope attached to a man with another fin, and a surfboard carrying the man. there is a logo on the bottom of the surfboard']",70.0,37.0,334.0,295.0
2363129,"bird with wings over water, duck inside of water, and a man inside of a boat",10,6,4,0,2,"['man with wings over water, duck inside of water, and a bird inside of a boat', 'bird with wings over water, boat inside of water, and a man inside of a duck', 'bird with wings over water, duck inside of water, and a boat inside of a man', 'bird with wings over man, duck inside of man, and a water inside of a boat', 'bird with boat over water, duck inside of water, and a man inside of a wings']",0.0,31.0,499.0,301.0
2363170,hand on a table with a plate of food and a glass of drink,10,6,4,0,2,"['hand on a drink with a plate of food and a glass of table', 'hand on a glass with a plate of food and a table of drink', 'glass on a table with a plate of food and a hand of drink', 'food on a table with a plate of hand and a glass of drink', 'drink on a table with a plate of food and a glass of hand']",3.0,63.0,495.0,372.0
2363189,"grass, tree, and crack in a park, with a bench and its back",10,6,4,0,2,"['grass, tree, and crack in a bench, with a park and its back', 'grass, bench, and crack in a park, with a tree and its back', 'back, tree, and crack in a park, with a bench and its grass', 'grass, back, and crack in a park, with a bench and its tree', 'bench, tree, and crack in a park, with a grass and its back']",2.0,3.0,494.0,496.0
2363198,"woman with a racket in her arm, and a shoe and cap on her",10,5,5,0,1,"['woman with a racket in her cap, and a shoe and arm on her', 'woman with a racket in her shoe, and a arm and cap on her', 'racket with a woman in her arm, and a shoe and cap on her', 'cap with a racket in her arm, and a shoe and woman on her', 'woman with a shoe in her arm, and a racket and cap on her']",292.0,43.0,196.0,323.0
2363205,man wearing jeans sitting on a couch with a speaker on the wall and a pillow on the couch,10,6,4,0,2,"['man wearing jeans sitting on a pillow with a speaker on the wall and a couch on the pillow', 'man wearing pillow sitting on a couch with a speaker on the wall and a jeans on the couch', 'man wearing jeans sitting behind a couch with a speaker on the wall and a pillow on the couch', 'wall wearing jeans sitting on a couch with a speaker on the man and a pillow on the couch', 'pillow wearing jeans sitting on a couch with a speaker on the wall and a man on the couch']",0.0,0.0,375.0,500.0
2363216,person laying on a board of nails with legs and a shoe on the nails,10,5,5,0,1,"['shoe laying on a board of nails with legs and a person on the nails', 'person laying on a shoe of nails with legs and a board on the nails', 'person under a board of nails with legs and a shoe on the nails', 'board laying on a person of nails with legs and a shoe on the nails', 'person laying on a board of legs with nails and a shoe on the legs']",11.0,2.0,488.0,330.0
2363222,"man looking at camera with cellphone and handset on a table, and his arms are under the table",10,6,4,0,2,"['camera looking at man with cellphone and handset on a table, and his arms are under the table', 'man looking at camera with cellphone and table on a handset, and his arms are under the handset', 'cellphone looking at camera with man and handset on a table, and his arms are under the table', 'man looking at arms with cellphone and handset on a table, and his camera are under the table', 'man looking at camera with cellphare undere and handset on a table, and his arms on the table']",0.0,6.0,329.0,491.0
2363227,"boy in a group with a woman, who has her arms around him. the boy is wearing a sweat shirt with letters on it",10,6,4,0,2,"['boy in a group with a woman, who has her letters around him. the boy is wearing a sweat shirt with arms on it', 'letters in a group with a woman, who has her arms around him. the letters is wearing a sweat shirt with boy on it', 'boy in a group with a sweat shirt, who has her arms around him. the boy is wearing a woman with letters on it', 'boy in a group with a letters, who has her arms around him. the boy is wearing a sweat shirt with woman on it', 'sweat shirt in a group with a woman, who has her arms around him. the sweat shirt is wearing a boy with letters on it']",57.0,143.0,197.0,219.0
2363229,"man wearing a hat with a rim, in front of a tent with a pole, and a crowd behind him",10,6,4,0,2,"['man wearing a pole with a rim, in front of a tent with a hat, and a crowd behind him', 'pole wearing a hat with a rim, in front of a tent with a man, and a crowd behind him', 'rim wearing a hat with a man, in front of a tent with a pole, and a crowd behind him', 'man wearing a crowd with a rim, in front of a tent with a pole, and a hat behind him', 'man wearing a hat with a rim, in front behind a tent with a pole, and a crowd of him']",0.0,0.0,461.0,369.0
2363233,fruit sitting on a counter in a kitchen with a table and window,10,6,4,0,2,"['counter sitting on a fruit in a kitchen with a table and window', 'window sitting on a counter in a kitchen with a table and fruit', 'table sitting on a counter in a kitchen with a fruit and window', 'fruit sitting on a table in a kitchen with a counter and window', 'fruit sitting on a window in a kitchen with a table and counter']",0.0,2.0,498.0,372.0
2363235,"man with eyes and head, wearing a shirt, and a cat in a chair",10,6,4,0,2,"['man with eyes and head, wearing a chair, and a cat in a shirt', 'shirt with eyes and head, wearing a man, and a cat in a chair', 'man with eyes and chair, wearing a shirt, and a cat in a head', 'man with chair and head, wearing a shirt, and a cat in a eyes', 'cat with eyes and head, wearing a shirt, and a man in a chair']",53.0,0.0,446.0,372.0
2363259,lady at a table with a plate and a card in front of her,10,6,4,0,2,"['card at a table with a plate and a lady in front of her', 'lady at a card with a plate and a table in front of her', 'table at a lady with a plate and a card in front of her', 'lady at a table with a plate and a card behind her', 'lady behind a table with a plate and a card in front of her']",4.0,44.0,495.0,324.0
2363266,"sunglasses on a lady, woman wearing sunglasses, man holding another woman, and pants on man",10,6,4,0,2,"['sunglasses on a lady, pants wearing sunglasses, man holding another pants, and woman on man', 'sunglasses on a man, wolady wearing sunglasses, lady holding another wolady, and pants on lady', 'man on a lady, wosunglasses wearing man, sunglasses holding another wosunglasses, and pants on sunglasses', 'pants on a lady, woman wearing sunglasses, man holding another woman, and sunglasses on man', 'sunglasses on a pants, woman wearing sunglasses, man holding another woman, and lady on man']",161.0,27.0,169.0,296.0
2363267,"dog with a leach, plants, and a bag on a bench with slats",10,6,4,0,2,"['bench with a leach, plants, and a bag on a dog with slats', 'dog with a leach, plants, and a bag growing behind a bench with slats', 'slats with a leach, plants, and a bag on a bench with dog', 'leach with a dog, plants, and a bag on a bench with slats', 'plants with a leach, dog, and a bag on a bench with slats']",95.0,12.0,391.0,254.0
2363293,the sky has clouds and a kite. the person is in the water and the body of water,10,6,4,0,2,"['the sky has clouds and a person. the kite is in the water and the body of water', 'the water has clouds and a kite. the person is in the sky and the body of sky', 'the body has clouds and a kite. the person is in the water and the sky of water', 'the person has clouds and a kite. the sky is in the water and the body of water', 'the sky has clouds and a water. the person is in the kite and the body of kite']",0.0,6.0,498.0,300.0
2363306,skier in a jacket wearing ski shoes on skis and railing beneath him,10,5,5,0,1,"['skis in a jacket wearing ski shoes on skier and railing beneath him', 'skier in a jacket wearing ski shoes under skis and railing beneath him', 'skier in a skis wearing ski shoes on jacket and railing beneath him', 'railing in a jacket wearing ski shoes on skis and skier beneath him', 'skier in a jacket wearing railing on skis and ski shoes beneath him']",77.0,105.0,255.0,305.0
2363327,"man next to a bus and another bus with a headlight, number, and wheel",10,6,4,0,2,"['wheel next to a bus and another bus with a headlight, number, and man', 'bus next to a man and another man with a headlight, number, and wheel', 'man next to a has and another has with a headlight, number, and wheel', 'man on a bus and another bus with a headlight, number, and wheel', 'number next to a bus and another bus with a headlight, man, and wheel']",6.0,51.0,353.0,415.0
2363328,"waves on a beach with water on banks, a hill on the beach, and trees on the hill",10,6,4,0,2,"['hill on a beach with water on banks, a waves on the beach, and trees on the waves', 'waves on a beach with trees on banks, a hill on the beach, and water on the hill', 'waves on a trees with water on banks, a hill on the trees, and beach on the hill', 'waves on a beach with banks on water, a hill on the beach, and trees on the hill', 'waves on a hill with water on banks, a beach on the hill, and trees on the beach']",208.0,123.0,264.0,191.0
2363333,"horse with an eye and nose, standing in chips on a floor covered in sawdust",10,6,4,0,2,"['chips with an eye and nose, standing in horse on a floor covered in sawdust', 'nose with an eye and horse, standing in chips on a floor covered in sawdust', 'eye with an horse and nose, standing in chips on a floor covered in sawdust', 'horse with an floor and nose, standing in chips on a eye covered in sawdust', 'sawdust with an eye and nose, standing in chips on a floor covered in horse']",0.0,145.0,313.0,353.0
2363337,"a shrimp piece and shrimp on a dish, and a tomato wedge on another dish with salad next to it",10,6,4,0,2,"['a dish piece and shrimp on a shrimp, and a tomato wedge on another shrimp with salad next to it', 'a shrimp piece and shrimp next to a dish, and a tomato wedge on another dish with salad on it', 'a salad and shrimp on a dish, and a tomato wedge on another dish with shrimp piece next to it', 'a tomato wedge and shrimp on a dish, and a shrimp piece on another dish with salad next to it', 'a tomato wedge piece and tomato wedge on a dish, and a shrimp on another dish with salad next to it']",2.0,6.0,348.0,330.0
2363339,bear on grass with a wall behind it. another bear is walking around a zoo with a rock next to it,10,6,4,0,2,"['bear on grass with a zoo behind it. another bear is walking around a wall with a rock next to it', 'bear on rock with a wall behind it. another bear is walking around a zoo with a grass next to it', 'bear on grass with a wall behind it. another bear is walking around a rock with a zoo next to it', 'grass on bear with a wall behind it. another grass is walking around a zoo with a rock next to it', 'zoo on grass with a wall behind it. another bear is walking around a bear with a rock next to it']",7.0,0.0,397.0,496.0
2363340,spaghetti on top of a plate with a light shining on the table. there is a chair next to the table.,10,5,4,1,2,"['chair on top of a plate with a light shining on the table. there is a spaghetti next to the table.', 'table on top of a plate with a light shining on the spaghetti. there is a chair next to the spaghetti.', 'spaghetti next to a plate with a light shining on the table. there is a chair on top of the table.', 'spaghetti on top of a chair with a light shining on the table. there is a plate next to the table.', 'light on top of a plate with a spaghetti shining on the table. there is a chair next to the table.']",0.0,70.0,495.0,268.0
2363345,"woman wearing a tennis outfit with a nose and hand, and an eye",10,6,4,0,2,"['hand wearing a tennis outfit with a nose and woman, and an eye', 'tennis wearing a woman outfit with a nose and hand, and an eye', 'eye wearing a tennis outfit with a nose and hand, and an woman', 'woman wearing a eye outfit with a nose and hand, and an tennis', 'woman wearing a nose outfit with a tennis and hand, and an eye']",52.0,73.0,248.0,423.0
2363351,puppy with a frisbee in its mouth and its ear and nose,10,5,5,0,1,"['frisbee with a puppy in its mouth and its ear and nose', 'ear with a frisbee in its mouth and its puppy and nose', 'puppy in a frisbee with its mouth and its ear and nose', 'nose with a frisbee in its mouth and its ear and puppy', 'puppy with a nose in its mouth and its ear and frisbee']",61.0,147.0,228.0,247.0
2363356,"horse with hat on nose, ground under horse, water next to horse, and ripple in middle of water",10,6,4,0,2,"['horse with hat on ripple, ground under horse, water next to horse, and nose in middle of water', 'horse with hat on nose, ground in middle of horse, water next to horse, and ripple under water', 'horse with ripple on nose, ground under horse, water next to horse, and hat in middle of water', 'horse with hat on nose, ground under horse, ripple next to horse, and water in middle of ripple', 'nose with hat on horse, ground under nose, water next to horse, and ripple in middle of water']",0.0,241.0,375.0,255.0
2363357,windows and another windows in another window and building. there are bricks on the side of the building and a column on the building.,10,6,4,0,2,"['wondows and another windows in another window and building. there are bricks in the side of the buildong and a column in the buildong.', 'brickss and another windows in another window and building. there are window on the side of the building and a column on the building.', 'bricks and another windows in another window and building. there are windows on the side of the building and a column on the building.', 'buildings and another windows in another window and window. there are bricks on the side of the window and a column on the window.', 'building and another windows in another window and windows. there are bricks on the side of the windows and a column on the windows.']",0.0,0.0,373.0,499.0
2363361,"pitcher on a mound in a field, with a foot off the field and a shadow in the dirt",10,6,4,0,2,"['pitcher on a mound in a patch, with a foot off the patch and a shadow in the dirt', 'pitcher on a mound in a field, with a foot off the field and a boy in the dirt', 'foot on a mound in a field, with a pitcher off the field and a shadow in the dirt', 'pitcher on a boy in a field, with a foot off the field and a shadow in the dirt', 'patch on a mound in a field, with a foot off the field and a shadow in the dirt']",0.0,138.0,333.0,361.0
2363373,"skater doing a trick on a ramp with his head, leg, and arm",10,6,4,0,2,"['leg doing a trick on a ramp with his head, skater, and arm', 'skater doing a trick of a ramp with his head, leg, and arm', 'arm doing a trick on a ramp with his head, leg, and skater', 'head doing a trick on a ramp with his skater, leg, and arm', 'ramp doing a trick on a skater with his head, leg, and arm']",97.0,30.0,187.0,261.0
2363378,"another man riding a bike with glasses and a belt, and a bag on the bike",10,6,4,0,2,"['another man riding a bag with glasses and a belt, and a bike on the bag', 'another bike riding a man with glasses and a belt, and a bag on the man', 'another bag riding a bike with glasses and a belt, and a man on the bike', 'another man riding a belt with glasses and a bike, and a bag on the belt', 'another belt riding a bike with glasses and a man, and a bag on the bike']",121.0,22.0,265.0,352.0
2363388,"banana, pineapple, and fruit on a counter with a salt shaker",10,6,4,0,2,"['banana, salt shaker, and fruit on a counter with a pineapple', 'salt shaker, pineapple, and fruit on a counter with a banana', 'banana, pineapple, and counter on a fruit with a salt shaker', 'counter, pineapple, and fruit on a banana with a salt shaker', 'banana, counter, and fruit on a pineapple with a salt shaker']",0.0,121.0,374.0,377.0
2363394,building with domes on the corners and a clock with numerals on the tower,10,6,4,0,2,"['building with domes on the clock and a corners with numerals on the tower', 'numerals with domes on the corners and a clock with building on the tower', 'building with corners on the domes and a clock with numerals on the tower', 'tower with domes on the corners and a clock with numerals on the building', 'building with domes on the numerals and a clock with corners on the tower']",17.0,38.0,336.0,456.0
2363397,"person on snow with a pole, in front of a mountain with pines and trees",10,6,4,0,3,"['pines on snow with a pole, in front of a mountain with person and trees', 'trees on snow with a pole, in front of a mountain with pines and person', 'mountain on snow with a pole, in front of a person with pines and trees', 'person on trees with a pole, in front of a mountain with pines and snow', 'pole on snow with a person, in front of a mountain with pines and trees']",13.0,36.0,486.0,297.0
2363415,person next to a car with an umbrella hiding the face. the car is in traffic.,10,6,4,0,2,"['person next to a car with an traffic hiding the face. the car is in umbrella.', 'traffic next to a car with an umbrella hiding the face. the car is in person.', 'car next to a person with an umbrella hiding the face. the car is in traffic.', 'person hiding a car with an umbrella next to the face. the car is in traffic.', 'person next to a umbrella with an car hiding the face. the umbrella is in traffic.']",4.0,2.0,495.0,367.0
2363424,"people standing behind a car with a trunk, and another people standing behind the car with a case that has a strap",10,6,4,0,2,"['car standing behind a people with a trunk, and another car standing behind the people with a case that has a strap', 'people standing behind a strap with a trunk, and another people standing behind the strap with a case that has a car', 'trunk standing behind a car with a people, and another trunk standing behind the car with a case that has a strap', 'case standing behind a car with a trunk, and another case standing behind the car with a people that has a strap', 'strap standing behind a car with a trunk, and another strap standing behind the car with a case that has a people']",0.0,0.0,493.0,331.0
2363427,"light on a stand in a corner, with radiator and fur on a couch",10,6,4,0,2,"['light on a stand in a couch, with radiator and fur on a corner', 'couch on a stand in a corner, with radiator and fur on a light', 'corner on a stand in a light, with radiator and fur on a couch', 'light on a fur in a corner, with radiator and stand on a couch', 'radiator on a stand in a corner, with light and fur on a couch']",0.0,19.0,493.0,375.0
2363434,"boy brushing his teeth with a toothbrush in his mouth, and eyes and nose",10,6,4,0,2,"['teeth brushing his boy with a toothbrush in his mouth, and eyes and nose', 'boy brushing his eyes with a toothbrush in his mouth, and teeth and nose', 'boy brushing his teeth with a nose in his mouth, and eyes and toothbrush', 'nose brushing his teeth with a toothbrush in his mouth, and eyes and boy', 'eyes brushing his teeth with a toothbrush in his mouth, and boy and nose']",88.0,21.0,280.0,365.0
2363435,woman with her head resting on a shoe on a bench with a leg. there is a staircase behind the bench,10,6,4,0,2,"['staircase with her head resting on a shoe on a bench with a leg. there is a woman behind the bench', 'woman with her head resting on a shoe on a staircase with a leg. there is a bench behind the staircase', 'woman with her head behind a shoe on a bench with a leg. there is a staircase resting on the bench', 'woman with her head resting on a staircase on a bench with a leg. there is a shoe behind the bench', 'leg with her head resting on a shoe on a bench with a woman. there is a staircase behind the bench']",1.0,19.0,472.0,379.0
2363436,handle on a refrigerator in a kitchen with an oven and cabinets under a sink,10,6,4,0,2,"['sink on a refrigerator in a kitchen with an oven and cabinets under a handle', 'handle under a refrigerator in a kitchen with an oven and cabinets on a sink', 'oven on a refrigerator in a kitchen with an handle and cabinets under a sink', 'handle on a sink in a kitchen with an oven and cabinets under a refrigerator', 'kitchen on a refrigerator in a handle with an oven and cabinets under a sink']",3.0,0.0,497.0,497.0
2363449,person jumping on grassy hill with rocks and t-shirt of girl with shorts on,10,6,4,0,2,"['person jumping on grassy hill with girl and t-shirt of rocks with shorts on', 'shorts jumping on grassy hill with rocks and t-shirt of girl with person on', 'rocks jumping on grassy hill with person and t-shirt of girl with shorts on', 'person jumping on grassy shorts with rocks and t-shirt of girl with hill on', 'girl jumping on grassy hill with rocks and t-shirt of person with shorts on']",0.0,65.0,498.0,262.0
2363459,"door, another door, and windows on a building",10,5,5,0,1,"['this, another this, and windows on a building', 'gate, another door, and windows on a building', 'door, another door, and blue doors on a building', 'door, another door, and gates on a building', 'door, another door, and windows on a blue door']",211.0,96.0,173.0,275.0
2363463,"pepper, tomato, and olive on a pizza, with a slice on a plate",10,6,4,0,2,"['pizza, tomato, and olive on a pepper, with a slice on a plate', 'pepper, plate, and olive on a pizza, with a slice on a tomato', 'pepper, pizza, and olive on a tomato, with a slice on a plate', 'pepper, tomato, and olive on a pizza, with a metal on a plate', 'pepper, metal, and olive on a pizza, with a slice on a plate']",0.0,71.0,500.0,429.0
2363494,"a baby in a stroller with bottles, a can, and a sign post on the sidewalk",10,6,4,0,2,"['a baby in a sidewalk with bottles, a can, and a sign post on the stroller', 'a sidewalk in a stroller with bottles, a can, and a sign post on the baby', 'a can in a stroller with bottles, a baby, and a sign post on the sidewalk', 'a sign post in a stroller with bottles, a can, and a baby on the sidewalk', 'a baby in a sign post with bottles, a can, and a stroller on the sidewalk']",1.0,149.0,278.0,337.0
2363494,"stroller for a baby, bottles on the sidewalk, and a man sitting in a chair",10,6,4,0,2,"['stroller for a chair, bottles on the sidewalk, and a man sitting in a baby', 'stroller for a man, bottles on the sidewalk, and a baby sitting in a chair', 'stroller for a sidewalk, bottles on the baby, and a man sitting in a chair', 'chair for a baby, bottles on the sidewalk, and a man sitting in a stroller', 'stroller for a baby, bottles on the sidewalk, and a chair sitting in a man']",97.0,271.0,270.0,217.0
2363503,"a boat with a bumper is near a dock, with a pole behind it, and its reflection in the water.",10,6,4,0,2,"['a boat with a bumper is behind a dock, with a pole near it, and its reflection in the water.', 'a reflection with a bumper is near a dock, with a pole behind it, and its boat in the water.', 'a pole with a bumper is near a dock, with a boat behind it, and its reflection in the water.', 'a dock with a bumper is near a boat, with a pole behind it, and its reflection in the water.', 'a boat with a bumper is near a dock, with a pole behind it, and its reflection in the boats.']",3.0,89.0,388.0,244.0
2363508,a person's black leather shoes and jeans,10,5,4,1,2,"[""a person's denim leather shoes and jeans"", ""a person's black denim shoes and jeans"", ""a person's black jeans shoes and leather"", ""a person's black leather denim and jeans"", ""a person's black leather denims and jeans""]",20.0,60.0,477.0,313.0
2363524,"tree, mailbox, and bus on a sidewalk and street, with headlights on the bus",10,6,4,0,2,"['tree, mailbox, and sidewalk on a bus and street, with headlights on the sidewalk', 'tree, mailbox, and bus on a sidewalk and headlights, with street on the bus', 'headlights, mailbox, and bus on a sidewalk and street, with tree on the bus', 'tree, mailbox, and street on a sidewalk and bus, with headlights on the street', 'tree, headlights, and bus on a sidewalk and street, with mailbox on the bus']",12.0,10.0,273.0,382.0
2363526,"man flying a kite with clouds in the sky, and shoes on a beach",10,6,4,0,2,"['man flying a shoes with clouds in the sky, and kite on a beach', 'man flying a clouds with kite in the sky, and shoes on a beach', 'man flying a beach with clouds in the sky, and shoes on a kite', 'shoes flying a kite with clouds in the sky, and man on a beach', 'clouds flying a kite with man in the sky, and shoes on a beach']",1.0,0.0,312.0,499.0
2363526,"a man with a handkerchief in his back pocket, standing in front of a building near water",10,5,4,1,1,"['a man with a water in his back pocket, standing in front of a building near handkerchief', 'a handkerchief with a man in his back pocket, standing in front of a building near water', 'a man with a handkerchief in his back water, standing in front of a building near pocket', 'a building with a handkerchief in his back pocket, standing in front of a man near water', 'a water with a handkerchief in his back pocket, standing in front of a building near man']",1.0,180.0,312.0,240.0
2363537,a tile counter with a sink and chrome faucet. there is a cabinet underneath the sink,10,5,4,1,1,"['a tile counter with a sink and storage box faucet. there is a cabinet underneath the sink', 'a tile counter with a cabinet and chrome faucet. there is a sink underneath the cabinet', 'a box counter with a sink and chrome faucet. there is a cabinet underneath the sink', 'a tile counter with a sink and chrome faucet. there is a cabinet on the sink', 'a chrome counter with a sink and tile faucet. there is a cabinet underneath the sink']",210.0,202.0,260.0,215.0
2363538,"two bananas cooking in a pan, with two banana slices and a slice of one of the banana slices",10,6,4,0,2,"['two bananas cooking in a banana slice, with two pans and a slice of one of the banana slices', 'two banana slices cooking in a pan, with two banana slice slices and a slice of one of the banana slice slices', 'two pans cooking in a banana, with two pan slices and a slice of one of the banana slices', 'two bananas cooking in a slice, with two banana pans and a pan of one of the banana pans', 'two slices cooking in a pan, with two banana bananas and a banana of one of the slice bananas']",3.0,14.0,387.0,292.0
2363539,"door, another door, and another door on top of a train, with a window in another door and a handle on the train",10,6,4,0,2,"['handle, another handle, and another handle on top of a train, with a window in another handle and a door on the train', 'door, another door, and another door on top of a window, with a train in another door and a handle on the window', 'door, another door, and another door on top of a handle, with a window in another door and a train on the handle', 'train, another door, and another door on top of a door, with a window in another train and a handle on the door', 'window, another door, and another door on top of a train, with a door in another window and a handle on the train']",0.0,135.0,268.0,274.0
2363562,"garnish, sandwich, and condiment on a plate, with a spoon and handle",10,6,4,0,2,"['garnish, sandwich, and spoon on a plate, with a condiment and handle', 'garnish, sandwich, and handle on a plate, with a spoon and condiment', 'garnish, handle, and condiment on a plate, with a spoon and sandwich', 'garnish, sandwich, and plate on a condiment, with a spoon and handle', 'garnish, spoon, and condiment on a plate, with a sandwich and handle']",1.0,181.0,332.0,319.0
2363566,"boy sitting on a chair with a coffee cup and pizza, and a girl eating pizza",10,6,4,0,3,"['boy sitting on a girl with a coffee cup and pizza, and a chair eating pizza', 'boy sitting on a chair with a pizza cup and coffee, and a girl eating pizza', 'girl sitting on a chair with a coffee cup and pizza, and a boy eating pizza', 'boy sitting on a pizza with a coffee cup and chair, and a girl eating pizza', 'coffee sitting on a chair with a boy cup and pizza, and a girl eating pizza']",15.0,23.0,424.0,309.0
2363566,a boy sitting in a chair with a pizza and a coffee cup in front of him; his eye is visible,10,5,4,1,1,"['a boy sitting in a coffee cup with a pizza and a chair in front of him; his eye is visible', 'a boy sitting in a chair with a pizza and a coffee cup behind him; his eye is visible', 'a chair sitting in a boy with a pizza and a coffee cup in front of him; his eye is visible', 'a pizza sitting in a chair with a boy and a coffee cup in front of him; his eye is visible', 'a boy sitting in a eye with a pizza and a coffee cup in front of him; his chair is visible']",15.0,23.0,248.0,309.0
2363572,a man with a board under him is wearing a jacket and red pants while floating in the sky among the clouds.,10,6,3,1,3,"['a board with a man under him is wearing a jacket and red pants while floating in the sky among the clouds.', 'a man with a board under him is wearing a jacket and red clouds while floating in the sky among the pants.', 'a jacket with a board under him is wearing a man and red pants while floating in the sky among the clouds.', 'a man with a board under him is wearing a clouds and red pants while floating in the sky among the jacket.', 'a man with a board under him is wearing a jacket and red sky while floating in the pants among the clouds.']",1.0,2.0,329.0,285.0
2363581,"shrub, grass, and another shrub growing in woods, and animal standing in jungle",10,6,4,0,2,"['animal, grass, and another shrub growing in woods, and shrub standing in jungle', 'shrub, jungle, and another shrub growing in woods, and animal standing in grass', 'shrub, grass, and another shrub growing in animal, and woods standing in jungle', 'woods, grass, and another woods growing in shrub, and animal standing in jungle', 'shrub, animal, and another shrub growing in woods, and grass standing in jungle']",1.0,1.0,328.0,496.0
2363582,"boy holding an umbrella with a finger up his nose, and an ear and mouth",10,6,4,0,2,"['boy holding an umbrella with a mouth up his nose, and an ear and finger', 'boy holding an ear with a finger up his nose, and an umbrella and mouth', 'finger holding an umbrella with a boy up his nose, and an ear and mouth', 'nose holding an umbrella with a finger up his boy, and an ear and mouth', 'mouth holding an umbrella with a finger up his nose, and an ear and boy']",2.0,14.0,432.0,331.0
2363588,a woman in jeans with barefeet on top of a tiled floor inside of a kitchen with curtains,10,6,4,0,2,"['a tiled floor in jeans with barefeet on top of a woman inside of a kitchen with curtains', 'a woman in curtains with barefeet on top of a tiled floor inside of a kitchen with jeans', 'a woman in tiled floor with barefeet on top of a jeans inside of a kitchen with curtains', 'a woman in jeans with tiled floor on top of a barefeet inside of a kitchen with curtains', 'a kitchen in jeans with barefeet on top of a tiled floor inside of a woman with curtains']",1.0,0.0,373.0,499.0
2363590,"tree, fountain, statue, and water pouring from another fountain, with another tree behind it",10,6,4,0,2,"['tree, fountain, statue, and water pouring from another fountain, with another tree on top of it', 'statue, fountain, tree, and water pouring from another fountain, with another statue behind it', 'fountain, tree, statue, and water pouring from another fountain, with another fountain behind it', 'tree, fountain, statue, and water on top of another fountain, with another tree behind it', 'water, fountain, statue, and tree pouring from another fountain, with another water behind it']",0.0,44.0,259.0,455.0
2363605,"case with a vent, pan, pizza, condiments, and light inside it",10,6,4,0,2,"['case with a vent, pan, pizza, pizza pan, and light inside it', 'case with a vent, pan, pizza, cinsidediments, and light on it', 'case with a vent, pan, pizza, condiments, and pizza pan inside it', 'case with a vent, pan, pizza, condiments, and light on top of it', 'pizza pan with a vent, pan, pizza, condiments, and light inside it']",14.0,9.0,319.0,490.0
