image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2362894,sky full of kites,6,3,2,1,1,"{'There is no sky full of kites', 'Sky full of kites. There are no kites.', 'Sky not full of kites', 'Sky that are not full of kites', 'Sky full of kites. There is no sky.'}",2.0,0.0,362.0,342.0
2362898,sign on poles with part of the poles missing,6,4,2,0,2,"['Sign on poles with part of the poles missing. There is no pole.', 'There is no sign on poles with part of the poles missing', 'Sign on something with part of the something missing. There are no poles.', 'Sign on poles with part of the poles missing. There is no sign.', 'Sign on poles with part not of the poles missing']",137.0,60.0,223.0,264.0
2362900,cat in bathroom and toilet with seat up,6,4,2,0,2,"['Cat in something and toilet with seat up. There is no bathroom.', 'There is no cat in bathroom and toilet with seat up', 'Cat in bathroom and something with seat up. There is no toilet.', 'Cat not in bathroom and toilet with seat up', 'Cat in bathroom and toilet with seat up. There is no cat.']",0.0,4.0,496.0,350.0
2362901,a suitcase on the floor and luggage with a handle,6,4,2,0,2,"['A suitcase not on the floor and luggage with a handle', 'A suitcase on the floor and something with a handle. There is no luggage.', 'A suitcase on the floor and luggage not with a handle', 'There is no suitcase on the floor and luggage with a handle', 'A suitcase on the floor and luggage with something. There is no handle.']",3.0,137.0,328.0,361.0
2362903,lights on a wall with a mirror and a sink,6,4,2,0,2,"['Lights on a wall with a mirror and something. There is no sink.', 'Lights on a wall with something and a sink. There is no mirror.', 'Lights not on a wall with a mirror and a sink', 'there are no lights on a wall with a mirror and a sink', 'Lights on a wall with a mirror and a sink. There are no lights.']",129.0,1.0,345.0,254.0
2362903,a sink on a vanity with a mirror behind it,6,3,3,0,1,"['A sink on a vanity with something behind it. There is no mirror.', 'A sink on a vanity with a mirror not behind it', 'There is no sink on a vanity with a mirror behind it', 'A sink not on a vanity with a mirror behind it', 'A sink on a vanity with a mirror behind it. There is no sink.']",136.0,61.0,268.0,269.0
2362917,cat touching another chair. this a cat. there is a chair.,6,4,2,0,2,"['Cat touching another chair. this is a cat. There is a chair. There is no cat.', 'Cat touching another chair. Something a cat. There is a chair. There are no this.', 'Cat touching another chair. This not a cat. There is not a chair.', 'Cat not touching another chair. this is a cat. There is a chair.', 'There is no cat touching another chair. this is a cat. There is a chair.']",2.0,65.0,296.0,234.0
2362918,plants growing in a field and a cow looking towards the camera,6,4,2,0,2,"['Plants growing in a field and a cow looking towards something. There is no camera.', 'Plants growing in a field and a cow looking towards the camera. There are no plants.', 'Plants growing in something and a cow looking towards the camera. There is no field.', 'Plants growing in a field and a cow not looking towards the camera', 'Plants not growing in a field and a cow looking towards the camera']",0.0,3.0,499.0,314.0
2362926,"a store is selling a bear and has a sign that says ""books""",6,4,2,0,2,"['A store is selling a bear and has a sign that says ""books"". There is no store.', 'There is no store is selling a bear and has a sign that says ""books""', 'A store is selling a bear and has a sign that says ""books"". There are no books.', 'A store is selling a bear and has something that says ""books"". There is no sign.', 'A store is selling something and has a sign that says ""books"". There is no bear.']",0.0,4.0,497.0,367.0
2362936,trees with leaves in a city background,6,4,2,0,2,"['Trees with leaves in something background. There is no city.', 'Trees not with leaves in a city background', 'Trees with something in a city background. There are no leaves.', 'there are no trees with leaves in a city background', 'Trees with leaves in a city background. There are no trees.']",10.0,12.0,488.0,277.0
2362941,"a man eating a hot dog, with an eye in his mouth",6,3,2,1,1,"['A man eating a dog that is not hot, with an eye in his mouth', 'A man eating a hot dog, with an eye in his mouth. There is no man.', 'There is no man eating a hot dog, with an eye in his mouth', 'A man eating a hot dog, with an eye not in his mouth', 'A man eating a hot dog, with an eye in his mouth. There is no dog.']",4.0,19.0,492.0,312.0
2362945,pillow on chair and table next to chair2,6,4,2,0,2,"['Pillow on chair and something next to another chair. There is no table.', 'Pillow on chair and table not next to another chair', 'Pillow on chair and table next to another chair. There is no pillow.', 'Pillow not on chair and table next to another chair', 'There is no pillow on chair and table next to another chair']",1.0,224.0,370.0,275.0
2362986,a lamp with a chain and a wall behind a bed,6,4,2,0,2,"['A lamp with a chain and a wall behind something. There is no bed.', 'A lamp with a chain and a wall not behind a bed', 'There is no lamp with a chain and a wall behind a bed', 'A lamp with a chain and something behind a bed. There is no wall.', 'A lamp with a chain and a wall behind a bed. There is no lamp.']",0.0,0.0,500.0,281.0
2362992,destination window on bus displays greenford,6,3,3,0,1,"['Destination window on bus displays green ford. There is no destination window.', 'Destination window not on bus displays green ford', 'Destination window on bus not displays green ford', 'There is no destination window on bus displays green ford', 'Destination window on something displays green ford. There are no buses.']",13.0,54.0,356.0,364.0
2362999,a man wearing baseball pants holding a bat and another bat,6,4,2,0,2,"['A man wearing something holding a bat and another bat. There are no baseball pants.', 'A man wearing baseball pants holding a bat and another bat. There is no man.', 'There is no man wearing baseball pants holding a bat and another bat', 'A man not wearing baseball pants holding a bat and another bat', 'A man wearing baseball pants holding something and another bat. There is no bat.']",121.0,0.0,213.0,309.0
2363024,a dog behind a surfboard and water with splashes,6,4,2,0,2,"['A dog behind a surfboard and water with splashes. There is no dog.', 'A dog behind something and water with splashes. There is no surfboard.', 'There is no dog behind a surfboard and water with splashes', 'A dog behind a surfboard and water with splashes. There are no splashes.', 'A dog not behind a surfboard and water with splashes']",0.0,1.0,500.0,331.0
2363033,a bottle behind a bottle man with a face,6,4,2,0,2,"['A bottle behind a bottle man with something. There is no face.', 'A bottle not behind a bottle man with a face', 'There is no bottle behind a bottle man with a face', 'A bottle behind something with a face. There is no bottle man.', 'A bottle behind a bottle something with a face. There is no man.']",0.0,3.0,330.0,462.0
2363044,clouds in the sky with the land below,6,4,2,0,2,"{'there are no clouds in the sky with the land below', 'Clouds in something with the land below. There is no sky.', 'Clouds in the sky with something below. There is no land.', 'Clouds in the sky with the land below. There are no clouds.', 'Clouds not in the sky with the land below'}",1.0,0.0,498.0,330.0
2363049,paper wrapper on the corner of a sandwich with a tomato,6,4,2,0,2,"['Paper wrapper on the corner of a sandwich with a tomato. There is no paper wrapper.', 'There is no paper wrapper on the corner of a sandwich with a tomato', 'Paper wrapper on the corner of a sandwich with something. There is no tomato.', 'Paper wrapper on something of a sandwich with a tomato. There is no corner.', 'Paper wrapper not on the corner of a sandwich with a tomato']",139.0,3.0,361.0,265.0
2363066,a faucet on a sink and another faucet with water,6,4,2,0,2,"{'A faucet on a sink and another faucet with water. There is no faucet.', 'A faucet not on a sink and another faucet with water', 'There is no faucet on a sink and another faucet with water', 'A faucet on something and another faucet with water. There is no sink.', 'A faucet on a sink and another faucet with water. There is no water.'}",166.0,0.0,284.0,327.0
2363068,boy wears helmet with strap,6,3,3,0,1,"{'Boy not wears helmet with strap', 'Boy wears helmet with strap. There is no strap.', 'Boy wears something with strap. There is no helmet.', 'There is no boy wears helmet with strap', 'Boy wears helmet with strap. There is no boy.'}",72.0,2.0,187.0,278.0
2363073,man wearing shirt and skateboard on ground,6,4,2,0,2,"['Man wearing shirt and something on ground. There is no skateboard.', 'There is no man wearing shirt and skateboard on ground', 'Man not wearing shirt and skateboard on ground', 'Man wearing something and skateboard on ground. There is no shirt.', 'Man wearing shirt and skateboard on ground. There is no man.']",66.0,9.0,343.0,289.0
2363087,a tree with a branch and a building by water,6,4,2,0,2,"['There is no tree with a branch and a building by water', 'A tree with a branch and a building by water. There is no tree.', 'A tree with something and a building by water. There is no branch.', 'A tree with a branch and a building by water. There is no water.', 'A tree with a branch and a building not by water']",0.0,0.0,498.0,374.0
2363095,oranges on a tree with branches,6,3,3,0,1,"{'there are no oranges on a tree with branches', 'Oranges on something with branches. There is no tree.', 'Oranges on a tree with branches. There are no oranges.', 'Oranges on a tree with branches. There are no branches.', 'Oranges not on a tree with branches'}",20.0,20.0,459.0,468.0
2363103,a man holding a cup with his hand,6,4,2,0,2,"{'A man holding a cup with something. There is no hand.', 'There is no man holding a cup with his hand', 'A man holding a cup with his hand. There is no man.', 'A man holding something with his hand. There is no cup.', 'A man not holding a cup with his hand'}",66.0,86.0,232.0,284.0
2363114,a board with a paper and a picture hanging on the wall,6,4,2,0,2,"['There is no board with a paper and a picture hanging on the wall', 'A board with something and a picture hanging on the wall. There is no paper.', 'A board with a paper and a picture hanging on the wall. There is no board.', 'A board with a paper and something hanging on the wall. There is no picture.', 'A board with a paper and a picture hanging on something. There is no wall.']",4.0,0.0,326.0,197.0
2363118,catcher wearing a jersey with a number on it and a helmet,6,4,2,0,2,"['Catcher wearing a jersey with something on it and a helmet. There is no number.', 'Catcher wearing a jersey with a number not on it and a helmet', 'Catcher wearing something with a number on it and a helmet. There is no jersey.', 'Catcher wearing a jersey with a number on it and something. There is no helmet.', 'Catcher not wearing a jersey with a number on it and a helmet']",16.0,307.0,262.0,193.0
2363125,a horse with an eye and a nose on a horse2,6,4,2,0,2,"{'A horse with something and a nose on an another horse. There is no eye.', 'A horse with an eye and something on an another horse. There is no nose.', 'A horse with an eye and a nose on an another horse. There is no horse.', 'There is no horse with an eye and a nose on an another horse', 'A horse with an eye and a nose not on an another horse'}",0.0,29.0,277.0,304.0
2363129,man wearing a t-shirt and a boat inside of a lake,6,4,2,0,2,"['There is no man wearing a t-shirt and a boat inside a lake', 'Man not wearing a t-shirt and a boat inside a lake', 'Man wearing something and a boat inside a lake. There is no t-shirt.', 'Man wearing a t-shirt and a boat not inside a lake', 'Man wearing a t-shirt and a boat inside a lake. There is no man.']",1.0,53.0,497.0,279.0
2363153,a lantern on a building and a motorcycle against a building2,6,4,2,0,2,"['There is no lantern on a building and a motorcycle against an another building', 'A lantern on a building and something against an another building. There is no motorcycle.', 'A lantern on a building and a motorcycle against an another building. There is no lantern.', 'A lantern on something and a motorcycle against an another building. There is no building.', 'A lantern on a building and a motorcycle not against an another building']",0.0,0.0,325.0,426.0
2363154,person standing by stone building with clock on building wall,6,4,2,0,2,"['Person standing by something with clock on building wall. There is no stone building.', 'There is no person standing by stone building with clock on building wall', 'Person standing by stone building with clock on building wall. There is no person.', 'Person not standing by stone building with clock on building wall', 'Person standing by stone building with something on building wall. There is no clock.']",2.0,27.0,372.0,391.0
2363165,elephant with trunk and shadow on ground,6,4,2,0,2,"['There is no elephant with trunk and shadow on ground', 'Elephant with something and shadow on ground. There is no trunk.', 'Elephant with trunk and shadow not on ground', 'Elephant with trunk and something on ground. There is no shadow.', 'Elephant with trunk and shadow on ground. There is no elephant.']",1.0,95.0,406.0,403.0
2363165,elephant with dirt on its ear,6,4,2,0,2,"{'Elephant with dirt on its ear. There is no elephant.', 'Elephant with something on its ear. There is no dirt.', 'There is no elephant with dirt on its ear', 'Elephant with dirt not on its ear', 'Elephant with dirt on something. There is no ear.'}",100.0,25.0,387.0,456.0
2363176,a giraffe grazing in the grass with a bush nearby,6,3,3,0,1,"['A giraffe grazing in the grass with a bush nearby. There is no giraffe.', 'A giraffe grazing in something with a bush nearby. There are no grass.', 'There is no giraffe grazing in the grass with a bush nearby', 'A giraffe not grazing in the grass with a bush nearby', 'A giraffe grazing in the grass with a bush nearby. There is no nearest giraffe.']",257.0,129.0,243.0,201.0
2363189,leaves on a tree in a park with a bench,6,4,2,0,2,"['there are no leaves on a tree in a park with a bench', 'Leaves on something in a park with a bench. There is no tree.', 'Leaves on a tree in something with a bench. There is no park.', 'Leaves on a tree not in a park with a bench', 'Leaves on a tree in a park with something. There is no bench.']",2.0,3.0,494.0,495.0
2363191,the sky has clouds and the kite has string.,6,4,2,0,2,"['The sky not has clouds and the kite not has string.', 'The sky has clouds and something has string. There is no kite.', 'There is no sky has clouds and the kite has string.', 'The sky has clouds and the kite has string. There is no string.', 'The sky has something and the kite has string. There are no clouds.']",1.0,3.0,370.0,247.0
2363201,bushes behind a fence with trees that have leaves,6,4,2,0,2,"['Bushes behind a fence with trees that have leaves. There are no leaves.', 'Bushes not behind a fence with trees that have leaves', 'Bushes behind a fence with something that have leaves. There are no trees.', 'Bushes behind something with trees that have leaves. There is no fence.', 'there are no bushes behind a fence with trees that have leaves']",0.0,0.0,453.0,270.0
2363216,a shoe and nails with a person resting on the nails.,6,3,3,0,1,"{'A shoe and something with a person resting on the nails. There are no nails.', 'A shoe and nails with a person resting on the nails. There is no shoe.', 'A shoe and nails with something resting on the nails. There is no person.', 'There is no shoe and nails with a person resting on the nails.', 'A shoe and nails with a person not resting on the nails.'}",80.0,2.0,419.0,286.0
2363227,boy wearing a sweatshirt in a group with a woman,6,4,2,0,2,"['Boy not wearing a sweatshirt in a group with a woman', 'Boy wearing a sweatshirt in something with a woman. There is no group.', 'Boy wearing a sweatshirt in a group with a woman. There is no boy.', 'There is no boy wearing a sweatshirt in a group with a woman', 'Boy wearing something in a group with a woman. There is no sweatshirt.']",57.0,143.0,197.0,219.0
2363231,a ship with levels and water below a mountain,6,4,2,0,2,"['A ship with levels and something below a mountain. There is no water.', 'A ship with levels and water below something. There is no mountain.', 'A ship with levels and water below a mountain. There is no ship.', 'A ship with levels and water not below a mountain', 'There is no ship with levels and water below a mountain']",3.0,12.0,496.0,362.0
2363244,"a bag on a counter, and a bottle with water",6,4,2,0,2,"['A bag on something, and a bottle with water. There is no counter.', 'A bag on a counter, and a bottle with water. There is no water.', 'There is no bag on a counter, and a bottle with water', 'A bag on a counter, and a bottle with water. There is no bag.', 'A bag on a counter, and something with water. There is no bottle.']",0.0,60.0,481.0,271.0
2363251,frame hanging on wall with painting in it,6,4,2,0,2,"{'There is no frame hanging on wall with painting in it', 'Frame hanging on wall with painting in it. There is no frame.', 'Frame hanging on something with painting in it. There is no wall.', 'Frame not hanging on wall with painting in it', 'Frame hanging on wall with something in it. There is no painting.'}",156.0,34.0,215.0,225.0
2363262,a building with a canopy and a window above a girl,6,4,2,0,2,"['A building with something and a window above a girl. There is no canopy.', 'A building not with a canopy and a window above a girl', 'A building with a canopy and something above a girl. There is no window.', 'There is no building with a canopy and a window above a girl', 'A building with a canopy and a window above a girl. There is no building.']",11.0,1.0,307.0,355.0
2363286,a cow in the grass with trees behind it,6,3,3,0,1,"['A cow in the grass with something behind it. There are no trees.', 'A cow not in the grass with trees behind it', 'A cow in the grass with trees behind it. There is no cow.', 'A cow in something with trees behind it. There are no grass.', 'There is no cow in the grass with trees behind it']",12.0,47.0,391.0,225.0
2363294,wire strung buildings and another wire strung buildings,6,4,2,0,2,"{'Wire strung something and another wire strung buildings. There are no buildings.', 'Wire strung buildings and another wire strung buildings. There is no building.', 'There is no wire strung buildings and another wire strung buildings', 'Wire not strung buildings and another wire not strung buildings', 'Wire strung buildings and another something strung buildings. There is no wire.'}",2.0,0.0,496.0,331.0
2363302,a sign on a window and a door on a house,6,4,2,0,2,"['A sign on a window and a door on something. There is no house.', 'A sign on a window and something on a house. There is no door.', 'There is no sign on a window and a door on a house', 'A sign not on a window and a door not on a house', 'A sign on a window and a door on a house. There is no sign.']",0.0,10.0,369.0,427.0
2363309,a zebra with a stripe and bushes behind it,6,4,2,0,2,"{'A zebra with a stripe and bushes behind it. There is no zebra.', 'A zebra with a stripe and bushes not behind it', 'A zebra with something and bushes behind it. There is no stripe.', 'A zebra with a stripe and something behind it. There are no bushes.', 'There is no zebra with a stripe and bushes behind it'}",0.0,2.0,330.0,460.0
2363327,a man next to a bus and another bus with a wheel,6,4,2,0,2,"{'A man next to a bus and another bus with a wheel. There is no man.', 'There is no man next to a bus and another bus with a wheel', 'A man next to something and another bus with a wheel. There are no buses.', 'A man is not next to a bus and another bus with a wheel', 'A man next to a bus and another bus with something. There is no wheel.'}",6.0,51.0,353.0,415.0
2363328,kiteboarder with a surfboard and kite in the sky,6,4,2,0,2,"['Kiteboarder with a surfboard and kite in something. There is no sky.', 'Kiteboarder with a surfboard and something in the sky. There is no kite.', 'Kiteboarder with a surfboard and kite in the sky. There is no kite boarder.', 'Kiteboarder with something and kite in the sky. There is no surfboard.', 'There is no kite boarder with a surfboard and kite in the sky']",57.0,38.0,315.0,236.0
2363329,a train with a window and a lampstand near the railine,6,4,2,0,2,"['A train with a window and a lamp stand not near the railing', 'A train with a window and a lamp stand near the railing. There is no it.', 'A train with a window and a lamp stand near the railing. There is no trolley.', 'A train with a window and a lamp stand near the railing. There is no line.', 'A train with a window and a lamp stand near the railing. There is no lamppost.']",70.0,27.0,345.0,293.0
2363343,a sticker on a window2 with letters,6,4,2,0,2,"{'There is no sticker on a window with letters', 'A sticker on a window with letters. There is no sticker.', 'A sticker on something with letters. There is no window.', 'A sticker on a window with letters. There are no letters.', 'A sticker not on a window with letters'}",1.0,1.0,492.0,329.0
2363346,boxes in an office with a door behind a man,6,4,2,0,2,"['Boxes not in an office with a door behind a man', 'Boxes in an office with a door not behind a man', 'Boxes in an office with something behind a man. There is no door.', 'there are no boxes in an office with a door behind a man', 'Boxes in something with a door behind a man. There is no office.']",1.0,2.0,344.0,482.0
2363361,player holding bat in hand with shirt,6,4,2,0,2,"['Player holding bat in hand with shirt. There is no batter.', 'Player holding bat in hand with shirt. There is no shirt.', 'Player not holding bat in hand with shirt', 'There is no player holding bat in hand with shirt', 'Player holding bat not in hand with shirt']",78.0,20.0,223.0,410.0
2363373,a skater wearing shoes with their arm up on a ramp,6,4,2,0,2,"['There is no skater wearing shoes with their arm up on a ramp', 'A skater wearing something with their arm up on a ramp. There are no shoes.', 'A skater not wearing shoes with their arm up on a ramp', 'A skater wearing shoes with something up on a ramp. There is no arm.', 'A skater wearing shoes with their arm up on something. There is no ramp.']",97.0,31.0,187.0,260.0
2363386,cords coming out of a hole in a conference table with a tree behind it,6,4,2,0,2,"['Cords coming out of a hole in something with a tree behind it. There is no conference table.', 'Cords not coming out of a hole in a conference table with a tree behind it', 'Cords coming out of a hole in a conference table with something behind it. There is no tree.', 'Cords coming out of something in a conference table with a tree behind it. There is no hole.', 'Cords coming out of a hole in a conference table with a tree behind it. There are no cords.']",0.0,0.0,498.0,388.0
2363396,a mushroom in a salad and a tomato in a bowl,6,4,2,0,2,"['A mushroom in a salad and a tomato in something. There is no bowl.', 'A mushroom in a salad and something in a bowl. There is no tomato.', 'There is no mushroom in a salad and a tomato in a bowl', 'A mushroom not in a salad and a tomato not in a bowl', 'A mushroom in a salad and a tomato in a bowl. There is no mushroom.']",4.0,102.0,214.0,238.0
2363401,car on tracks with smokestack on top,6,4,2,0,2,"['There is no car on tracks with smokestack on top', 'Car on something with smokestack on top. There are no tracks.', 'Car on tracks with something on top. There is no smokestack.', 'Car not on tracks with smokestack not on top', 'Car on tracks with smokestack on top. There is no track.']",1.0,330.0,261.0,167.0
2363405,a person at a table with plates to the left and a tortilla on the table,6,4,2,0,2,"['A person at something with plates to the left and a tortilla on the table. There is no table.', 'A person at a table with plates to the left and a tortilla on the table. There is no lady.', 'A person at a table with plates to the left and a tortilla on the table. There is no person.', 'A person at a table with plates to the left and something on the table. There is no tortilla.', 'A person at a table with plates to the left and a tortilla not on the table']",240.0,41.0,259.0,291.0
2363415,a person on a bicycle with an umbrella with a pattern,6,4,2,0,2,"['A person on a bicycle with something with a pattern. There is no umbrella.', 'A person on a bicycle with an umbrella with something. There is no pattern.', 'A person not on a bicycle with an umbrella with a pattern', 'A person on something with an umbrella with a pattern. There is no bicycle.', 'There is no person on a bicycle with an umbrella with a pattern']",207.0,2.0,292.0,371.0
2363423,man flying a kite with a tail in the sky,6,4,2,0,2,"['There is no man flying a kite with a tail in the sky', 'Man flying something with a tail in the sky. There is no kite.', 'Man flying a kite with a tail in the sky. There is no man.', 'Man flying a kite with a tail in something. There is no sky.', 'Man flying a kite with something in the sky. There is no tail.']",43.0,24.0,455.0,281.0
2363432,flowers on top of wall with marks on court,6,4,2,0,2,"['Flowers on top of wall with marks on court. There is no court.', 'there are no flowers on top of wall with marks on court', 'Flowers on top of wall with something on court. There are no marks.', 'Flowers on top of something with marks on court. There is no wall.', 'Flowers not on top of wall with marks on court']",1.0,5.0,437.0,278.0
2363433,a napkin on a table and a plate on another table,6,4,2,0,2,"{'A napkin on a table and a plate on another table. There is no napkin.', 'There is no napkin on a table and a plate on another table', 'A napkin not on a table and a plate not on another table', 'A napkin on something and a plate on another table. There is no table.', 'A napkin on a table and something on another table. There is no plate.'}",109.0,62.0,211.0,267.0
2363434,boy brushing teeth with toothbrush in mouth,6,4,2,0,2,"['Boy brushing teeth with toothbrush in mouth. There is no mouth.', 'There is no boy brushing teeth with toothbrush in mouth', 'Boy brushing teeth with something in mouth. There is no toothbrush.', 'Boy brushing teeth with toothbrush not in mouth', 'Boy brushing something with toothbrush in mouth. There are no teeth.']",88.0,21.0,280.0,365.0
2363439,a building made of bricks with an entrance and a cross,6,4,2,0,2,"['A building not made of bricks with an entrance and a cross', 'A building made of bricks with something and a cross. There is no entrance.', 'There is no building made of bricks with an entrance and a cross', 'A building made of something with an entrance and a cross. There are no bricks.', 'A building made of bricks with an entrance and a cross. There is no building.']",1.0,5.0,372.0,493.0
2363459,the name on the building is 'door on building',6,3,3,0,1,"[""The name on the building is 'door on building'. There is no door."", ""The name on something is 'door on building'. There is no building."", ""The name not on the building is 'door not on building'"", ""The name on the building is 'door on building'. There are no this."", ""There is no name on the building is 'door on building'""]",211.0,96.0,173.0,275.0
2363461,noodles on a counter and a pot on another counter,6,4,2,0,2,"{'Noodles on a counter and something on another counter. There is no pot.', 'Noodles not on a counter and a pot not on another counter', 'there are no noodles on a counter and a pot on another counter', 'Noodles on a counter and a pot on another counter. There are no noodles.', 'Noodles on something and a pot on another counter. There is no counter.'}",112.0,111.0,387.0,212.0
2363479,clouds in the sky and water reflecting the sky,6,4,2,0,2,"{'Clouds in the sky and something reflecting the sky. There is no water.', 'there are no clouds in the sky and water reflecting the sky', 'Clouds in the sky and water not reflecting the sky', 'Clouds in the sky and water reflecting the sky. There are no clouds.', 'Clouds in something and water reflecting something. There is no sky.'}",0.0,0.0,498.0,271.0
2363483,trees along the side of tracks with a train coming with its head lights on,6,4,2,0,2,"{'Trees along the side of tracks with a train coming with its headlights on. There are no trees.', 'Trees along the side of tracks with a train coming with something on. There are no headlights.', 'Trees along the side of something with a train coming with its headlights on. There are no tracks.', 'there are no trees along the side of tracks with a train coming with its headlights on', 'Trees along the side of tracks with something coming with its headlights on. There is no train.'}",171.0,1.0,325.0,331.0
2363504,"there is an oven with a shadow on the wall, and the wall is behind the oven.",6,3,3,0,1,"['There is an oven with a shadow not on the wall, and the wall is behind the oven.', 'There is an oven with a shadow on something, and something is behind the oven. There is no wall.', 'There is an oven with a shadow on the wall, and the wall is not behind the oven.', 'There is an oven with something on the wall, and the wall is behind the oven. There is no shadow.', ' With a shadow on the wall, and the wall is behind the oven. There is no oven.']",2.0,3.0,496.0,368.0
2363511,a glass sitting on a table top with a plate on the table,6,4,2,0,2,"['A glass sitting not on a table-top with a plate not on the table', 'A glass sitting on something top with a plate on the table. There is no table.', 'A glass sitting on a table-top with something on the table. There is no plate.', 'A glass sitting on something with a plate on the table. There is no table-top.', 'A glass sitting on a table-top with a plate on the table. There are no glass.']",2.0,1.0,496.0,371.0
2363514,man cooking with boy; button sewn on shirt,6,4,2,0,2,"['Man cooking with boy; button sewn on shirt. There is no man.', 'Man cooking with boy; button not sewn on shirt', 'There is no man cooking with boy; button sewn on shirt', 'Man cooking with boy; button sewn on shirt. There is no boy.', 'Man cooking with boy; button sewn on shirt. There is no shirt.']",1.0,8.0,324.0,491.0
2363518,garbage between paper rolls. brick behind garbage. there is a dispenser.,6,4,2,0,2,"['Garbage between paper rolls. Brick behind garbage. There is a dispenser. There is no garbage.', 'Garbage not between paper rolls. Brick behind garbage. There is a dispenser.', 'Garbage between paper rolls. Brick not behind garbage. There is a dispenser.', 'Garbage between paper rolls. Brick behind garbage. . There is no dispenser.', 'Garbage between paper rolls. Brick behind garbage. There is a dispenser. There are no paper rolls.']",124.0,68.0,320.0,282.0
2363523,man with shirt and jeans obscuring face,6,4,2,0,2,"['Man with shirt and jeans obscuring face. There is no face.', 'There is no man with shirt and jeans obscuring face', 'Man with something and jeans obscuring face. There is no shirt.', 'Man with shirt and jeans not obscuring face', 'Man with shirt and jeans obscuring face. There is no man.']",262.0,90.0,172.0,237.0
2363524,a tree on a sidewalk and a bus on a street,6,4,2,0,2,"['A tree not on a sidewalk and a bus not on a street', 'A tree on a sidewalk and a bus on a street. There is no tree.', 'There is no tree on a sidewalk and a bus on a street', 'A tree on a sidewalk and something on a street. There are no buses.', 'A tree on a sidewalk and a bus on something. There is no street.']",12.0,10.0,273.0,382.0
2363533,a cup with a lid and a straw sticking out.,6,3,3,0,1,"{'A cup not with a lid and a straw sticking out.', 'A cup with something and a straw sticking out. There is no lid.', 'A cup with a lid and a straw sticking out. There is no cup.', 'There is no cup with a lid and a straw sticking out.', 'A cup with a lid and something sticking out. There is no straw.'}",235.0,14.0,156.0,276.0
2363547,a banner above a store with a word on it,6,4,2,0,2,"['A banner above something with a word on it. There is no store.', 'A banner above a store with something on it. There is no word.', 'A banner not above a store with a word on it', 'A banner above a store with a word not on it', 'A banner above a store with a word on it. There is no banner.']",6.0,85.0,333.0,405.0
2363549,people crossing the road and a street post in the road,6,4,2,0,2,"['There is no people crossing the road and a street post in the road', 'People crossing the road and a street post not in the road', 'People crossing the road and something in the road. There is no street post.', 'People not crossing the road and a street post in the road', 'People crossing the road and a street post in the road. There are no people.']",0.0,100.0,498.0,379.0
2363551,garffiti on a wall and a wall behind a fence,6,4,2,0,2,"['Garffiti on a wall and a wall not behind a fence', 'Garffiti not on a wall and a wall behind a fence', 'Garffiti on a wall and a wall behind a fence. There is no graffiti.', 'Garffiti on something and something behind a fence. There is no wall.', 'Garffiti on a wall and a wall behind something. There is no fence.']",1.0,2.0,497.0,293.0
2363557,man lying on surf board with ripples across the water,6,4,2,0,2,"['There is no man lying on surf board with ripples across the water', 'Man not lying on surf board with ripples across the water', 'Man lying on surf board with ripples across the water. There is no man.', 'Man lying on something with ripples across the water. There is no surf board.', 'Man lying on surf board with ripples across something. There is no water.']",5.0,4.0,485.0,253.0
2363562,containers on top of tray and wine bottle on top of table,6,4,2,0,2,"['there are no containers on top of tray and wine bottle on top of table', 'Containers on top of tray and wine bottle on top of table. There are no containers.', 'Containers on top of tray and something on top of table. There is no wine bottle.', 'Containers on top of tray and wine bottle on top of table. There is no table.', 'Containers on top of something and wine bottle on top of table. There is no tray.']",1.0,0.0,332.0,498.0
2363564,bed on beach with ocean beside it,6,3,3,0,1,"['Bed on beach with something beside it. There is no ocean.', 'Bed on beach with ocean not beside it', 'There is no bed on beach with ocean beside it', 'Bed on beach with ocean beside it. There is no bed.', 'Bed on something with ocean beside it. There is no beach.']",3.0,7.0,496.0,367.0
2363566,boy sitting on chair with plate in front of him and the chair behind him,6,3,3,0,1,"['Boy sitting on something with plate in front of him and the something behind him. There is no chair.', 'Boy sitting on chair with something in front of him and the chair behind him. There is no plate.', 'Boy sitting on chair with plate in front of him and the chair not behind him', 'Boy not sitting on chair with plate in front of him and the chair behind him', 'There is no boy sitting on chair with plate in front of him and the chair behind him']",15.0,23.0,213.0,228.0
2363569,curtain covering glass door and curtain2 next to window,6,4,2,0,2,"['There is no curtain covering glass door and another curtain next to window', 'Curtain covering glass door and another curtain next to window. There is no window.', 'Curtain not covering glass door and another curtain next to window', 'Curtain covering glass door and another curtain is not next to window', 'Curtain covering glass door and another curtain that are not next to window']",188.0,0.0,278.0,277.0
2363572,a hill of snow with a flag on it,6,3,3,0,1,"['A hill of snow with a flag on it. There is no hill.', 'There is no hill of snow with a flag on it', 'A hill of snow with a flag not on it', 'A hill of snow with something on it. There is no flag.', 'A hill of something with a flag on it. There is no snow.']",34.0,255.0,296.0,178.0
2363572,a man in a jacket and a board in the sky,6,4,2,0,2,"['A man not in a jacket and a board not in the sky', 'A man in a jacket and a board in something. There is no sky.', 'A man in a jacket and something in the sky. There is no board.', 'A man in something and a board in the sky. There is no jacket.', 'A man in a jacket and a board in the sky. There is no man.']",1.0,2.0,329.0,285.0
